ZNF266,GIPR,WDR45,PGBD2,MRPL47,RTN1,DEPDC4,RIMKLB,CACYBP,PRPF4,EEF2KMT,AC011477.1,SF3A3,LINC00923,AC145124.1,ABCD3,TAPBPL,FHOD1,HTRA2,TUBB,GPX3,SIAH2,AL356488.2,TMEM63C,MUC4,MAPT,CFAP20,ATP1A1,ZNF788,ZNF605,CASC2,AL133230.1,NISCH,CTXND1,PREB,CNBD2,EAPP,RAB5C,C2orf16,ZNF718,PLK3,PAX8,ZNF350.AS1,STRA6,HIST1H1E,ACOT7,TRIM2,TST,NLE1,ADAMTS15,COPS2,RNF26,RET,RRS1,SRCAP,SPRY4,AC127070.4,PDE1B,EBAG9,AC011503.2,label
0.387209392,-0.82397715,1.00987048,-1.185187249,0.564577099,4.063510064,-3.086645635,1.371737993,2.419215983,0.234629804,-1.401858286,-2.926302985,1.081703374,-3.226407578,-3.737233202,1.636500804,-0.889421058,-0.268896517,0.618406678,3.209181736,0.818396539,0.373640663,-3.583082522,1.022801695,-4.83584549,3.805333681,0.842619176,3.703891666,-1.434648109,0.901532934,-0.837644789,-3.824244578,2.533124912,0.80783306,1.130301249,-3.226407578,0.626926431,2.094404867,-2.926302985,-0.460088469,-0.788417848,-1.134543516,-2.233155805,-2.460939736,-3.919554758,2.046848358,3.694856051,0.276142298,0.069429288,-2.889935341,1.825689506,0.713230595,-0.771101398,-0.186658419,1.883771347,0.495664844,-3.177617414,1.774850555,0.644793433,-3.277700872,AD
0.100606271,-1.859849589,1.058613904,-1.122808215,0.862625979,4.766953061,-2.690197891,1.20402049,2.877135774,0.793753451,-1.232951794,-3.326186658,1.422121408,-2.750822513,-3.038504585,1.310697504,-1.454384481,-0.284313228,0.828346701,3.684325751,1.117770934,0.758855512,-3.913973323,1.321404244,-4.270648267,4.165551765,1.261611278,4.447407809,-2.122213854,0.777374559,-0.46716543,-4.424798947,2.979987245,0.144744062,1.132029115,-3.443969694,1.220058849,2.092133501,-2.089424031,-0.599787318,-0.864700282,-1.364528152,-2.92072155,-2.633039477,-2.605640503,2.817164102,3.771913461,-0.263315082,0.492745924,-2.661210354,2.031447286,1.083914398,0.235490539,0.076860863,1.700249075,0.662797389,-3.913973323,2.318081689,0.896583693,-3.508508215,AD
0.338063253,-1.348021778,1.207759211,-0.73421134,0.51065685,3.617781609,-3.02766395,1.100203305,2.439820652,0.443737691,-1.564829511,-3.174267424,1.155079915,-2.786501893,-2.822869537,1.426683347,-0.903770645,-0.581372136,0.632395066,2.921438592,0.692537976,0.572135874,-2.405134336,1.218230511,-2.983212187,3.80922983,0.760649402,3.573380875,-1.068850396,1.269621457,-0.593253464,-2.822869537,3.142707239,0.644023104,0.924453513,-3.81612131,0.695836494,1.927842954,-3.174267424,-0.334881221,-1.290392666,-0.866432975,-2.18688077,-3.921481826,-2.983212187,1.642186793,3.571092757,0.494677815,0.232179314,-3.479649073,1.612785626,0.819578081,-0.720543701,-0.088021143,2.499959757,0.113741614,-2.093354712,1.79225098,0.341198051,-3.479649073,AD
0.277785772,-1.80005192,1.044410136,-1.31257366,0.41691942,4.235950785,-3.212321768,1.373719248,2.583095881,0.510196046,-1.336479181,-3.384172025,1.121177826,-2.824556237,-2.573241808,1.157792085,-1.10690474,-0.248677809,0.604812022,3.342211247,0.913113382,0.777636463,-2.601412685,1.519249185,-3.384172025,3.925751266,0.860745396,3.974260705,-1.360970201,1.008732728,-0.688700606,-3.212321768,3.092127035,0.461978237,1.073802407,-3.112238309,0.730791825,1.834831535,-2.062416185,-0.776863393,-1.056894319,-0.848493049,-3.021266531,-3.266388989,-2.978706917,2.252624492,3.372615005,-0.227171603,0.415521796,-2.630400222,1.553892577,0.636705386,-0.281830016,0.104730937,2.236002366,0.375573545,-2.755563365,2.176028722,0.479185809,-3.854175654,AD
0.292030807,-0.41093642,1.206365229,-0.923957434,0.535168574,3.412255372,-3.036921668,1.781158062,2.209863141,0.497428246,-1.084539005,-3.183525142,1.15891229,-3.237592364,-1.721244874,1.654009113,-0.372221908,-0.518492326,0.60543777,2.90217245,0.045821982,0.201756784,-2.909088297,1.093871704,-3.41991392,3.685981582,0.836171491,3.104431241,-1.110684285,1.181248244,-0.384960934,-3.237592364,2.470809057,0.666622459,1.154797058,-2.63145656,0.81804987,2.06432961,-2.490377962,-0.458083199,-1.022018648,-1.427483756,-2.909088297,-3.294750777,-3.237592364,1.613134969,3.643191319,0.649682472,0.135434141,-3.355375399,1.649828505,0.706144617,-1.323943077,0.096594308,2.062390282,0.552890557,-2.464402475,1.651502846,0.583776274,-3.355375399,AD
0.271248153,-1.458572017,1.201498503,-1.21227516,0.672444311,4.058157003,-2.872265352,1.420221459,2.600160927,0.515258728,-1.514141868,-3.865517125,1.09662796,-3.395513496,-2.4304326,1.588093126,-0.845092239,-0.622924773,0.517758729,3.333414116,0.913606368,0.692561453,-3.603152861,1.124915462,-3.27773046,3.757831523,0.771151728,3.614177692,-1.226459795,1.141779268,-0.412360004,-3.683195568,2.589524193,0.16517741,0.997391257,-3.460052017,0.824912905,1.973087575,-2.040967833,-0.584605909,-0.683305284,-1.026438661,-1.837368878,-3.223663239,-3.865517125,1.899673978,3.342861131,0.030376499,0.068267372,-3.223663239,1.868794555,0.598089497,-0.27094835,-0.015369523,1.859047889,-0.199394658,-3.27773046,1.975705759,0.723523679,-3.27773046,AD
0.222090515,-1.830200038,1.193703113,-1.173420501,0.642730421,4.267593306,-3.216494399,1.098132482,2.826308084,0.318234375,-1.681164459,-3.370645079,1.09238534,-2.523347218,-2.811029291,1.136544699,-1.250381543,-0.408814357,0.561180554,3.27963397,0.880228286,0.773811525,-2.191990082,1.436785448,-2.636675904,3.997221309,0.90602104,3.923845439,-1.866567682,1.342631849,-0.858339455,-2.359044167,2.878364446,0.266941081,1.082732755,-3.022338385,0.896718648,1.789367616,-2.300203667,-0.662594878,-0.825113807,-2.454354347,-2.965179971,-3.776110187,-2.911112749,2.304109008,3.472749441,-0.786647526,0.233493147,-2.597455191,1.824623912,0.668010578,-0.081000183,0.055244915,2.174206792,0.505750749,-2.141979662,2.334802675,0.775131657,-3.216494399,AD
0.181674987,-1.229138991,1.141966048,-0.874593973,0.69422922,3.659235171,-3.182166608,1.453532783,2.446173672,0.395781286,-1.373877837,-2.919802343,1.115118798,-2.959023057,-3.344685537,1.550956942,-1.048000167,-0.412707779,0.527740213,2.913995735,0.521601459,0.39017903,-2.540312722,0.974369975,-3.182166608,3.560831945,0.69836573,3.591885835,-0.957543056,1.284890276,-0.664470135,-2.999845051,2.631217377,0.915505744,1.085430736,-3.287527124,0.674343688,1.875034155,-2.919802343,-1.280059081,-0.798001528,-2.810603051,-2.416698766,-2.959023057,-3.182166608,1.689206619,3.518502999,0.01650651,0.054549135,-2.62255082,1.699498305,0.623384153,-0.788827152,0.242096047,2.218255982,0.350059036,-2.286078583,1.665949757,0.560253613,-3.182166608,AD
0.149932772,-0.557942215,1.056232236,-1.136278131,0.444172245,4.097147919,-4.180800568,1.339771065,2.661052297,0.299058315,-1.574004101,-2.912289243,0.920419956,-3.433586167,-2.188370404,1.130213629,-1.218969847,0.205384076,0.717039232,3.422820415,0.1247649,0.658123348,-2.389041099,1.2123218,-3.813075788,3.974274319,0.893678561,3.558219971,-1.415180516,1.144375086,-0.75762428,-2.767107233,2.82478696,0.679872792,1.093906932,-2.912289243,0.621397322,1.950908896,-3.08218828,-0.651177398,-0.543214409,-1.266037357,-1.695893919,-2.486204848,-3.382292872,2.124460417,3.591624609,-0.129982271,0.255293288,-2.689145692,1.662099519,0.646623885,-1.094821417,0.058125223,2.140567067,0.368386983,-2.158517441,2.031137301,0.58516484,-3.119928608,AD
0.319777416,-2.587123643,1.104252691,-1.306189798,0.538173835,4.429336553,-3.155107681,1.578507454,2.354280656,0.595088197,-1.278790824,-3.423371668,1.141777485,-2.404802087,-2.324759379,1.174076472,-0.864357046,-0.393609645,0.687502197,3.428464249,1.371146613,0.588148544,-2.730224487,1.30876998,-2.692484159,4.015509476,0.989892718,4.211523365,-1.697861584,0.834965097,-0.470868129,-3.215732303,2.952046208,1.04870659,0.992684716,-3.043882046,0.775563884,2.13464369,-1.76881332,-0.852522588,-0.762574351,-0.613042617,-2.522585122,-2.4619605,-2.810267195,2.422177428,3.314871964,-0.004384744,0.386703795,-3.155107681,1.395668433,0.854362257,0.022946149,0.162281743,2.153160016,0.99082425,-2.181658535,2.307227491,0.614266867,-3.280270824,AD
0.350289114,-1.62321901,0.796002987,-0.94565656,0.692679132,4.110389138,-2.587012076,1.619695455,2.462670666,0.508932348,-1.361648081,-3.558872659,1.252149581,-2.701422427,-3.632980631,1.630904539,-0.804302442,-0.87005382,0.501570352,3.24256927,0.367334982,0.328564871,-2.484357922,0.944897413,-4.000705411,3.799047907,1.080008584,3.799457659,-1.644053097,0.858245296,-0.30905203,-2.763942784,2.542246741,0.769979213,0.853059459,-3.489879787,0.944106586,1.989925455,-1.676141411,-0.552483091,-1.167492067,-1.779089381,-2.902093122,-3.425341266,-2.347782387,1.979866695,4.102452722,0.215528969,0.13534964,-3.202197715,1.80810419,0.667961086,-0.184214832,-0.030413498,2.014909596,0.530698625,-2.61441105,1.712660624,0.670044421,-3.895344895,AD
0.796440788,-1.676489671,1.004205647,-1.750597643,0.49754029,4.242916085,-2.684130181,1.181165748,2.461340004,0.584777273,-1.578297644,-3.517039304,1.302838954,-2.849209931,-2.620951279,1.355865317,-1.057450462,-0.640653788,0.733596503,3.547719724,1.324782783,0.623711631,-3.180567067,1.078585469,-2.929252639,3.93173127,0.911393703,4.166571538,-1.614931778,0.455137624,-0.725874196,-3.180567067,2.85934745,-0.031194448,0.973841736,-3.078784373,0.972158706,2.14383567,-1.542958278,-0.921784597,-0.489323985,-5.126477216,-1.785383759,-2.875185418,-2.561527859,2.14661538,3.653080239,0.364524494,0.39097568,-2.799199511,1.756472944,0.807093352,-0.068640321,-0.115841922,1.911867632,-0.496614418,-3.62239982,1.952917771,0.612511514,-3.145475748,AD
0.497031125,-1.41003919,1.096166787,-1.050036456,0.311238204,3.676527809,-3.89494584,1.512225931,2.291879877,0.326031373,-1.582410416,-2.901694067,0.893378889,-2.901694067,-2.73179503,1.158748943,-0.660196666,-0.196116055,0.468152785,3.08930741,1.43438558,0.561724338,-2.03864785,1.257189016,-1.41003919,3.644772466,0.617011964,3.633654708,-1.299691133,1.05593945,-0.656267388,-2.436330817,2.898744483,0.92855634,1.055231485,-2.865326423,0.548881195,1.854128624,-2.559944773,-0.322600202,-0.929672774,-1.079537121,-2.208546887,-1.027046938,-3.019477103,1.88610627,2.939378161,-0.183815777,0.103254862,-1.284876047,1.274969812,0.562883758,-0.56274133,0.06777028,2.37679845,0.252939489,-1.828083081,1.951203876,0.418534252,-4.588093021,AD
0.590441792,-1.73036704,1.105547183,-1.328740708,0.504455951,4.384636614,-3.060780943,1.378283325,2.430668897,0.488336569,-1.400484613,-3.488224958,1.295370315,-2.730539256,-2.640927097,1.514826093,-0.732443354,-0.981339401,0.459165192,3.159463416,0.931418541,0.429117209,-3.105232705,1.178980619,-3.557217829,3.966996409,1.106221265,4.258623184,-1.601155309,0.705462048,-0.522951892,-3.105232705,3.034749804,0.775393446,0.762173235,-3.711368509,1.129532344,1.995741756,-2.053140432,-0.651097714,-1.108678824,-1.247515268,-3.105232705,-4.586837246,-1.947779917,2.293957851,3.926749449,0.198986439,0.4982869,-2.795077777,1.851554199,0.990625862,-0.010066535,-0.177681944,2.048321598,0.091583401,-2.900438293,2.068860471,0.650667981,-3.151752721,AD
0.274751369,-1.268335681,1.203106239,-0.887871875,0.525479287,4.161578337,-3.097835478,1.403255422,2.633886365,0.355808379,-1.683103182,-3.06009515,1.029298907,-2.594731901,-3.411493037,1.193677149,-0.822542528,-0.282887482,0.491011123,3.141390183,0.659780404,0.68984456,-3.360199743,1.335268081,-2.245058152,3.925615188,0.685479647,3.949481054,-1.496119612,1.207268576,-0.887871875,-2.594731901,3.142890108,0.587190406,1.063448566,-3.790982659,0.592965206,1.782632721,-2.69237037,-0.503729537,-1.146445864,-1.032922037,-2.484731006,-2.594731901,-2.890196114,2.147162251,3.437629057,-0.364467469,0.187979829,-2.890196114,1.683225374,0.758024093,-0.17384711,0.00881874,2.369575312,0.399836906,-2.136424311,2.152825696,0.477099716,-3.411493037,AD
0.003944232,-0.816202639,1.337858277,-1.083265424,0.126811163,2.998414242,-2.462780098,1.438373235,1.819500859,0.390890293,-1.35519914,-3.434640681,1.000418805,-2.607962108,-2.777861145,1.463199119,-0.66652624,-0.19876728,0.457179617,2.526548736,0.418541824,0.106318643,-2.141872378,1.238188153,-2.103406097,3.448968264,0.538343024,3.041122159,-1.04326009,1.399371077,-0.340356734,-2.223550409,2.854809813,1.19452501,0.897970594,-3.183326253,0.609662935,2.000951064,-2.854822186,-0.184820053,-0.456926913,-0.66652624,-2.741493501,-2.577190449,-2.436111851,1.179064407,3.468245621,0.400192685,0.013076716,-3.077965737,1.331797652,0.567484159,-1.103884711,-0.230153594,2.607822474,0.455720827,-1.438969023,1.439465534,0.208568736,-3.240484667,AD
0.876439868,-0.799806714,1.075067662,-1.00047741,0.232406738,3.40483163,-3.158481274,1.48775703,2.030622008,0.415375754,-1.405942518,-3.325535358,1.024155896,-3.120740946,-2.609915322,1.501322775,-0.803449705,-0.281012921,0.582844656,2.791560137,0.682623932,0.168213581,-2.703005745,0.89730902,-2.678908193,3.680665675,0.610736702,3.294780243,-1.263286217,1.117650515,-0.69955011,-2.678908193,2.648505548,0.654146295,1.041608346,-3.158481274,0.652445615,1.973917727,-2.273443085,-0.578847365,-0.803449705,-3.01538043,-2.524757514,-3.372055374,-2.753016166,1.472131712,3.56765989,0.558836116,0.125894149,-3.084373302,1.609265532,0.518792634,-0.796176946,-0.197977692,2.313142778,0.582844656,-2.112512719,1.481090339,0.322758816,-3.049281982,AD
0.334678886,-1.134612395,1.184502,-1.228641345,0.502640206,3.702483182,-3.294096644,1.122733913,2.49007036,0.256478138,-1.279193624,-2.783271021,0.954398598,-3.351255058,-2.377805912,1.178811185,-0.942721387,-0.132379233,0.632267478,3.171875264,0.863918007,0.498892544,-2.073594538,1.190160613,-2.495588948,3.812281781,0.723286877,3.417170538,-1.430878211,1.40537311,-0.746389093,-3.188736129,2.757731053,0.497640195,1.105142119,-3.139945964,0.60337658,2.053010886,-3.294096644,-0.78179102,-0.92697303,-1.620120211,-1.81502055,-2.177135217,-3.048974186,1.963109334,3.330558641,-0.116042814,0.205772265,-3.41187968,1.541744248,0.63881772,-0.500888635,0.205772265,2.365966123,0.710201637,-2.141417134,2.12496234,0.622360958,-3.41187968,AD
0.423717391,-1.357570778,1.180933058,-1.10625635,0.623430691,4.195561826,-3.031547212,1.39983632,2.622944974,0.530580537,-1.441340661,-3.242856305,1.130307642,-2.940575433,-2.314869534,1.271230051,-1.441340661,-0.526993564,0.61352962,3.248402657,0.969706928,0.651362076,-3.591163,1.384995865,-3.678174377,3.914237595,0.825667557,4.10561766,-1.554281072,1.014840173,-0.733735397,-3.13163067,3.167512056,0.736275445,1.077764152,-3.303480927,0.851488257,1.776758163,-2.412508003,-0.911283675,-1.231882563,-1.10625635,-3.185697891,-3.591163,-2.940575433,2.228425249,3.437186176,-0.10992291,0.300657299,-3.185697891,1.582629909,0.782495385,-0.007644061,0.140536452,2.268197707,0.332459142,-2.247428253,2.194967216,0.581941397,-3.242856305,AD
0.453434715,-1.735725303,0.899883747,-0.984081916,0.580025749,3.270079064,-2.787270081,1.320773326,2.275979474,0.868302175,-0.928819237,-4.075124369,1.334287045,-3.063523457,-3.158833637,1.548441772,-0.135972696,-0.447455646,0.473475466,2.97878542,0.855745957,0.432984104,-2.97651208,0.670894126,-2.027431526,3.354915627,0.881582583,3.427338018,-0.871362182,0.906768456,-0.491605431,-2.147232725,2.267657043,0.396514424,1.112959517,-2.465686457,0.792410081,2.203162506,-1.342381555,-0.621176422,-0.034268492,-3.957341333,-2.688830008,-3.381977188,-2.543647998,1.379662416,3.476850417,0.194573081,0.328541441,-2.393365795,1.661447929,0.428843312,-1.079392095,0.270303113,2.372181494,0.616223513,-2.393365795,1.016322568,0.521257311,-2.688830008,AD
0.489691163,-2.229616193,1.080789089,-1.087920318,0.375167734,3.698818129,-3.204175833,1.507604088,2.135523371,0.287775912,-1.404117561,-2.981032282,0.951577357,-2.734172204,-2.867703596,1.396986332,-0.71097038,-0.193554947,0.456818418,2.987675278,0.702834631,0.15272129,-1.882419993,1.380791646,-3.255469127,3.566785594,0.664939671,3.42973453,-1.490377905,1.00943215,-0.698649896,-2.798710725,2.947385964,1.030655047,0.924570156,-2.765920902,0.648097168,1.86063194,-2.349760505,-0.519735498,-0.698649896,-1.118503742,-2.122370663,-2.349760505,-2.765920902,1.743874586,3.425979709,0.329510732,0.002627411,-3.309536349,1.462089452,0.344003739,-0.382796947,-0.162037187,2.381010776,0.280136455,-1.995215487,1.787616373,0.384883286,-3.560850777,AD
0.089393455,0.291147427,1.25105284,-0.817256861,0.590936185,3.303908069,-3.474936703,1.570862503,2.230248296,0.37184578,-1.456531052,-3.123538816,1.043987363,-2.864027621,-1.319509255,1.371733828,-0.798974817,0.016774686,0.740693525,2.835555573,0.482361524,0.477318649,-3.161279144,0.952742346,-3.283881466,3.434869104,0.62291049,3.357187177,-1.319509255,1.207194524,-1.193629009,-2.893015158,2.637463799,0.903795036,1.160303141,-2.590734286,0.622035981,1.936004213,-3.200499857,-1.07704143,-0.550078769,-2.292241297,-2.430391636,-2.730496228,-3.052079852,1.461050662,3.119332747,0.233487347,0.078906467,-2.95363978,1.509390639,0.453788152,-1.47773326,0.387453678,2.50992716,0.667362252,-1.930739313,1.471955075,0.451715612,-3.161279144,AD
0.871823144,-2.355438474,1.031624397,-0.956072031,0.652066336,4.449000981,-2.814970804,1.673665566,2.516136386,0.555194469,-1.818637364,-3.690439541,1.163152004,-2.625728804,-3.102652876,1.356849071,-1.222340009,-0.590347252,0.694083974,3.058554446,1.15532111,0.597276414,-2.437676572,1.530456679,-2.30414518,3.953809723,1.015480548,4.216402307,-1.758918129,0.63633862,-0.504086908,-2.948502196,3.003751162,0.388791384,0.871823144,-3.690439541,0.966373878,1.881714491,-2.041780915,-1.016290891,-1.051382211,-0.714909975,-2.121823623,-3.795800057,-2.591827252,2.208635557,3.627569363,0.393854686,0.345569444,-3.428075276,1.813671739,0.682798588,0.189060273,-0.0397813,2.174894729,-0.164079016,-2.409505695,2.251834762,0.766230637,-3.690439541,AD
